Modelos,Escala dos Dados,Variáveis Utilizadas,Acurácia Média,Recall Médio,Precisão Média
RandomForestClassifier,Normalizer,15,0.7188888888888889,0.7346122448979593,0.7134922102379729
SGDClassifier,StandardScaler,16,0.7188282828282828,0.6906122448979591,0.7424185389079005
SGDClassifier,StandardScaler,21,0.7186868686868687,0.7302857142857142,0.7142899985005249
AdaBoostClassifier,Normalizer,18,0.716969696969697,0.6906122448979591,0.7311918400748189
RandomForestClassifier,Normalizer,12,0.7168888888888889,0.7386938775510205,0.709256038647343
RandomForestClassifier,Normalizer,18,0.7168686868686869,0.7386122448979592,0.7096256684491978
RandomForestClassifier,Normalizer,21,0.7168686868686869,0.7386938775510205,0.7111330891330893
KNeighborsClassifier,Original,10,0.7168686868686869,0.7144489795918367,0.7215548736977307
RandomForestClassifier,Normalizer,16,0.7168484848484848,0.7346938775510203,0.710902136358221
KNeighborsClassifier,Original,12,0.7148888888888889,0.7305306122448979,0.7117755798412401
KNeighborsClassifier,Original,11,0.7148686868686868,0.718530612244898,0.7159894565364947
SGDClassifier,MaxAbsScaler,21,0.7148080808080808,0.7462857142857142,0.741750262593271
SGDClassifier,Original,18,0.713050505050505,0.6182857142857143,0.625259507517572
RandomForestClassifier,QuantileTransformer,20,0.712949494949495,0.730857142857143,0.7069173378210523
RandomForestClassifier,RobustScaler,16,0.712929292929293,0.7386938775510203,0.7033801598640769
RandomForestClassifier,MinMaxScaler,16,0.712929292929293,0.7466938775510203,0.700547998523166
RandomForestClassifier,RobustScaler,9,0.7128080808080808,0.7346938775510203,0.7081005815142749
RandomForestClassifier,Normalizer,8,0.7127676767676767,0.7306938775510204,0.7076415315638293
SGDClassifier,RobustScaler,7,0.7126666666666667,0.5243265306122449,0.8432869530147207
SGDClassifier,StandardScaler,15,0.711010101010101,0.6870204081632654,0.7247200764083279
RandomForestClassifier,QuantileTransformer,21,0.7109696969696969,0.7147755102040817,0.7117355315991609
RandomForestClassifier,QuantileTransformer,12,0.7109090909090909,0.7349387755102041,0.7034401452888848
RandomForestClassifier,Normalizer,19,0.710808080808081,0.7346122448979593,0.7038967296393096
RandomForestClassifier,MinMaxScaler,7,0.7108080808080808,0.7387755102040815,0.7041055643453689
SGDClassifier,Original,8,0.7092323232323232,0.707265306122449,0.7884532147186045
AdaBoostClassifier,Normalizer,20,0.708929292929293,0.6505306122448979,0.7387819827890392
RandomForestClassifier,QuantileTransformer,14,0.7089090909090909,0.722857142857143,0.7050541211519363
RandomForestClassifier,QuantileTransformer,19,0.7089090909090909,0.7268571428571429,0.7032391691176735
KNeighborsClassifier,Original,13,0.7089090909090909,0.718612244897959,0.7065512747411413
RandomForestClassifier,QuantileTransformer,18,0.7089090909090909,0.7147755102040817,0.7081736708830305
SGDClassifier,MinMaxScaler,18,0.7088888888888889,0.6264489795918368,0.7814442208808406
RandomForestClassifier,QuantileTransformer,17,0.7088686868686869,0.7146938775510204,0.7079593763209099
RandomForestClassifier,Normalizer,10,0.7088484848484848,0.7427755102040816,0.6969511748061084
RandomForestClassifier,Normalizer,20,0.7088484848484848,0.7306938775510204,0.702771536036173
RandomForestClassifier,MaxAbsScaler,7,0.7088080808080808,0.7427755102040816,0.7013380937207554
RandomForestClassifier,RobustScaler,7,0.7087676767676768,0.7346938775510203,0.7016841687029421
RandomForestClassifier,QuantileTransformer,7,0.7087676767676768,0.7267755102040816,0.7038101059275498
SGDClassifier,Original,12,0.7085050505050505,0.6589387755102041,0.602194338364551
RandomForestClassifier,QuantileTransformer,13,0.7069292929292931,0.722857142857143,0.7016923436041084
RandomForestClassifier,QuantileTransformer,11,0.706929292929293,0.7269387755102041,0.7007306922769108
RandomForestClassifier,Original,16,0.7068888888888889,0.7306938775510204,0.6993038061829984
RandomForestClassifier,RobustScaler,12,0.7068888888888889,0.7387755102040815,0.6975603864556992
RandomForestClassifier,QuantileTransformer,15,0.7068484848484848,0.7187755102040816,0.7033843324563869
RandomForestClassifier,MinMaxScaler,9,0.7068282828282829,0.7307755102040815,0.7022122025433317
RandomForestClassifier,Original,9,0.7068080808080809,0.7267755102040816,0.7039020421155242
RandomForestClassifier,QuantileTransformer,9,0.7068080808080808,0.714857142857143,0.7068204739182584
RandomForestClassifier,Original,7,0.7067878787878787,0.7307755102040817,0.701834697217676
SGDClassifier,StandardScaler,8,0.705050505050505,0.674530612244898,0.7298651331035207
RandomForestClassifier,MaxAbsScaler,16,0.7049090909090909,0.7346938775510203,0.6964408888773508
RandomForestClassifier,StandardScaler,16,0.7049090909090909,0.7346122448979591,0.6959255773435158
RandomForestClassifier,MinMaxScaler,12,0.7049090909090909,0.7388571428571428,0.695392024734422
RandomForestClassifier,RobustScaler,18,0.7048888888888889,0.7186122448979593,0.7014064267720442
RandomForestClassifier,Original,12,0.7048888888888889,0.7348571428571429,0.6972054514113337
RandomForestClassifier,QuantileTransformer,8,0.7047676767676767,0.718938775510204,0.7006931857488757
RandomForestClassifier,Normalizer,9,0.7047676767676767,0.7306938775510204,0.6962416238689164
RandomForestClassifier,MinMaxScaler,18,0.7029090909090909,0.7226938775510204,0.6975696945444845
RandomForestClassifier,MaxAbsScaler,12,0.7029090909090909,0.7348571428571429,0.6951045597484276
RandomForestClassifier,RobustScaler,11,0.702888888888889,0.7307755102040817,0.6949815683075136
RandomForestClassifier,RobustScaler,17,0.7028282828282828,0.7226122448979592,0.6963415539915642
RandomForestClassifier,StandardScaler,9,0.7028080808080809,0.7266938775510203,0.6990216450216451
RandomForestClassifier,MaxAbsScaler,9,0.7028080808080808,0.7227755102040817,0.7006552186091828
RandomForestClassifier,Normalizer,7,0.7027676767676768,0.7186938775510203,0.6982460300462014
SGDClassifier,QuantileTransformer,19,0.7026464646464647,0.7542857142857143,0.7291083334404036
SGDClassifier,StandardScaler,9,0.7010101010101011,0.7831020408163265,0.6853635275758949
RandomForestClassifier,MaxAbsScaler,11,0.700929292929293,0.7268571428571429,0.6951955128205128
RandomForestClassifier,MinMaxScaler,11,0.700929292929293,0.730857142857143,0.6927982731554161
RandomForestClassifier,MinMaxScaler,21,0.700929292929293,0.7186938775510205,0.6965923954122711
RandomForestClassifier,MinMaxScaler,20,0.700929292929293,0.7307755102040816,0.6907541418005317
RandomForestClassifier,Original,11,0.7009090909090909,0.7268571428571429,0.6945328131252502
RandomForestClassifier,MinMaxScaler,19,0.7009090909090909,0.7307755102040817,0.6918055634088153
RandomForestClassifier,RobustScaler,21,0.7008888888888889,0.7146122448979592,0.6977943740413475
RandomForestClassifier,RobustScaler,20,0.7008888888888889,0.7266938775510204,0.6918863491645257
RandomForestClassifier,Original,18,0.7008686868686869,0.7146938775510204,0.698334903192046
RandomForestClassifier,RobustScaler,19,0.7008686868686869,0.7226938775510204,0.6946569869054341
RandomForestClassifier,RobustScaler,15,0.7008282828282828,0.7266938775510203,0.6921592906755178
RandomForestClassifier,QuantileTransformer,10,0.7008282828282828,0.722938775510204,0.6940350960056154
RandomForestClassifier,StandardScaler,7,0.7007676767676768,0.7266938775510203,0.6967186420443209
RandomForestClassifier,MaxAbsScaler,8,0.7007272727272726,0.7308571428571429,0.6940845107273679
RandomForestClassifier,RobustScaler,8,0.7007272727272726,0.7227755102040817,0.6944138337903378
RandomForestClassifier,MinMaxScaler,8,0.7007272727272726,0.726857142857143,0.6937936311000827
SGDClassifier,QuantileTransformer,9,0.699010101010101,0.5462040816326531,0.6432152875175315
RandomForestClassifier,MinMaxScaler,13,0.698909090909091,0.7307755102040816,0.6885272881138385
RandomForestClassifier,Original,13,0.6988888888888889,0.7227755102040817,0.6919306206303786
RandomForestClassifier,Original,21,0.6988888888888889,0.7106938775510205,0.6976593179077651
RandomForestClassifier,Original,20,0.6988888888888889,0.7227755102040817,0.6916357765056959
RandomForestClassifier,Original,19,0.6988686868686869,0.7187755102040816,0.6942725848569687
RandomForestClassifier,MinMaxScaler,17,0.698848484848485,0.7186938775510205,0.693138854398037
RandomForestClassifier,RobustScaler,14,0.6988484848484849,0.7186938775510205,0.6931027836421926
RandomForestClassifier,MinMaxScaler,15,0.6988484848484848,0.7267755102040816,0.6899484066092059
RandomForestClassifier,RobustScaler,10,0.6988080808080809,0.7267755102040816,0.6913822786976426
RandomForestClassifier,Original,8,0.6987070707070707,0.722857142857143,0.6923242433449807
RandomForestClassifier,MaxAbsScaler,21,0.696929292929293,0.7146938775510204,0.6943145810607241
RandomForestClassifier,MaxAbsScaler,20,0.6969090909090909,0.7227755102040817,0.6901909153648284
RandomForestClassifier,MaxAbsScaler,19,0.6968888888888889,0.7187755102040816,0.6930657396104433
RandomForestClassifier,MinMaxScaler,14,0.6968888888888889,0.7227755102040817,0.6889578315147322
RandomForestClassifier,MaxAbsScaler,18,0.6968888888888889,0.7106938775510205,0.6955788400233379
RandomForestClassifier,StandardScaler,18,0.6968888888888889,0.7186122448979593,0.6924023912595342
RandomForestClassifier,MaxAbsScaler,13,0.6968888888888889,0.7227755102040817,0.689753626789207
RandomForestClassifier,StandardScaler,12,0.6968686868686869,0.7307755102040817,0.6885514937653548
RandomForestClassifier,RobustScaler,13,0.6968484848484848,0.7186938775510205,0.6901617405582924
RandomForestClassifier,Original,15,0.6968080808080809,0.7187755102040816,0.6906306115666605
RandomForestClassifier,Original,17,0.6968080808080809,0.7146938775510204,0.6919991210274491
RandomForestClassifier,StandardScaler,11,0.694888888888889,0.7267755102040816,0.6871285480671594
RandomForestClassifier,MaxAbsScaler,14,0.6948888888888888,0.7187755102040816,0.6890089672232529
RandomForestClassifier,Original,14,0.6948484848484849,0.7147755102040817,0.6899199206385463
RandomForestClassifier,MaxAbsScaler,15,0.6948484848484849,0.7227755102040817,0.6878369535256106
RandomForestClassifier,Original,10,0.6948080808080809,0.722857142857143,0.6881554160125589
SGDClassifier,Original,17,0.6930909090909091,0.6542857142857142,0.584972875249868
SGDClassifier,Original,16,0.6930909090909091,0.6542857142857142,0.584972875249868
RandomForestClassifier,StandardScaler,20,0.6928888888888889,0.7266938775510204,0.6831731138704082
RandomForestClassifier,MaxAbsScaler,17,0.6928484848484849,0.7146938775510204,0.6876069675900179
RandomForestClassifier,StandardScaler,14,0.6928484848484848,0.7186938775510205,0.6861946953644846
RandomForestClassifier,MaxAbsScaler,10,0.6928282828282828,0.722857142857143,0.6858875588697018
RandomForestClassifier,MinMaxScaler,10,0.6928282828282828,0.7268571428571429,0.6832240820856645
RandomForestClassifier,StandardScaler,8,0.6927070707070707,0.7187755102040816,0.68764847272788
RandomForestClassifier,StandardScaler,19,0.690868686868687,0.7186938775510205,0.684625240873688
RandomForestClassifier,StandardScaler,21,0.6908686868686869,0.7106122448979593,0.6878287981859411
RandomForestClassifier,StandardScaler,13,0.6908484848484849,0.7186938775510205,0.6833352849336456
RandomForestClassifier,StandardScaler,10,0.6908080808080809,0.7227755102040817,0.683308408123772
RandomForestClassifier,StandardScaler,17,0.6908080808080808,0.7146122448979592,0.6851850449072258
RandomForestClassifier,StandardScaler,15,0.6908080808080808,0.7226938775510204,0.6820762878628155
SGDClassifier,Normalizer,8,0.6846060606060606,0.767265306122449,0.7156618819776714
SGDClassifier,Normalizer,10,0.6825858585858586,0.7591836734693878,0.7163728001321987
DecisionTreeClassifier,Normalizer,7,0.6807474747474748,0.6706938775510205,0.6861148337395928
SGDClassifier,Normalizer,7,0.6806060606060605,0.759265306122449,0.7131851017919129
DecisionTreeClassifier,Normalizer,13,0.6667272727272728,0.658530612244898,0.6702194149971201
DecisionTreeClassifier,Normalizer,20,0.6667070707070708,0.6583673469387754,0.6687729214639788
SGDClassifier,Original,19,0.6665858585858586,0.504,0.4555625378206023
DecisionTreeClassifier,Normalizer,21,0.6647070707070708,0.6383673469387755,0.6728655885177625
DecisionTreeClassifier,Normalizer,15,0.6646464646464646,0.6462857142857142,0.6705157532600421
DecisionTreeClassifier,MinMaxScaler,19,0.6626464646464647,0.6423673469387755,0.671169839575929
DecisionTreeClassifier,Normalizer,17,0.6607272727272727,0.6544489795918368,0.6643236329735185
DecisionTreeClassifier,Original,19,0.6606464646464647,0.6383673469387755,0.670614926504757
DecisionTreeClassifier,RobustScaler,19,0.6606464646464647,0.6423673469387755,0.6687560663445824
DecisionTreeClassifier,MaxAbsScaler,19,0.6606464646464647,0.6383673469387755,0.6702974661872967
DecisionTreeClassifier,Normalizer,18,0.6606262626262627,0.6464489795918367,0.6667867696865486
DecisionTreeClassifier,QuantileTransformer,19,0.6606262626262627,0.6302857142857142,0.67192026317448
DecisionTreeClassifier,Normalizer,11,0.6587878787878788,0.6345306122448979,0.6691683160151739
DecisionTreeClassifier,Normalizer,16,0.6587272727272728,0.6503673469387754,0.6616430352906251
DecisionTreeClassifier,Normalizer,12,0.6587070707070708,0.6425306122448979,0.6660975269940788
DecisionTreeClassifier,Normalizer,14,0.6586666666666667,0.6465306122448979,0.6639342259807377
DecisionTreeClassifier,MinMaxScaler,18,0.6586464646464647,0.6303673469387755,0.6700790513833992
DecisionTreeClassifier,Original,16,0.6586060606060606,0.6664489795918367,0.6590116545913517
DecisionTreeClassifier,RobustScaler,16,0.6586060606060605,0.6704489795918367,0.6571558516641203
DecisionTreeClassifier,StandardScaler,19,0.6566464646464647,0.6343673469387755,0.6661704820603125
DecisionTreeClassifier,RobustScaler,18,0.6566464646464647,0.6303673469387755,0.6679327435849175
DecisionTreeClassifier,Original,18,0.6566464646464647,0.6263673469387755,0.6696499153020892
DecisionTreeClassifier,MinMaxScaler,16,0.6566060606060605,0.6664489795918367,0.6556156873207497
DecisionTreeClassifier,MaxAbsScaler,16,0.6566060606060605,0.6664489795918367,0.6558803414600385
DecisionTreeClassifier,MaxAbsScaler,9,0.6565858585858585,0.6426938775510205,0.665263263989679
DecisionTreeClassifier,MinMaxScaler,20,0.6546666666666667,0.6223673469387755,0.6668872994415326
DecisionTreeClassifier,MaxAbsScaler,18,0.6546464646464647,0.6223673469387755,0.6682213438735178
DecisionTreeClassifier,Normalizer,8,0.6546262626262627,0.6185306122448979,0.6689312497506881
DecisionTreeClassifier,QuantileTransformer,18,0.6546262626262627,0.6142857142857143,0.6696841066482595
DecisionTreeClassifier,StandardScaler,16,0.6546060606060606,0.6624489795918367,0.6548449879246849
DecisionTreeClassifier,QuantileTransformer,16,0.6545858585858586,0.6583673469387754,0.6553764027077371
DecisionTreeClassifier,RobustScaler,9,0.6545656565656566,0.6386938775510205,0.663537296037296
DecisionTreeClassifier,Normalizer,19,0.6526868686868686,0.6343673469387755,0.6592525467915487
DecisionTreeClassifier,StandardScaler,20,0.6526666666666667,0.6223673469387755,0.6647094410023312
DecisionTreeClassifier,StandardScaler,18,0.6526464646464647,0.6223673469387755,0.6651044607566347
DecisionTreeClassifier,MaxAbsScaler,20,0.6526464646464647,0.6223673469387755,0.6648539894957384
DecisionTreeClassifier,QuantileTransformer,20,0.6526262626262627,0.6142857142857143,0.6662622177283452
DecisionTreeClassifier,Original,9,0.6525858585858586,0.6346938775510205,0.6622654121682978
DecisionTreeClassifier,QuantileTransformer,9,0.6525656565656566,0.6306122448979592,0.6638257371771192
DecisionTreeClassifier,RobustScaler,14,0.6525656565656566,0.662530612244898,0.6520141843971631
DecisionTreeClassifier,MinMaxScaler,21,0.6506666666666667,0.6183673469387755,0.6624116160154568
DecisionTreeClassifier,Normalizer,10,0.6506666666666667,0.6226122448979592,0.6611069507461736
DecisionTreeClassifier,RobustScaler,20,0.6506464646464647,0.6223673469387755,0.6617884503836876
DecisionTreeClassifier,Original,20,0.6506464646464647,0.6183673469387755,0.6634143438700463
DecisionTreeClassifier,MaxAbsScaler,21,0.6506464646464647,0.6183673469387755,0.6635942861459326
DecisionTreeClassifier,MinMaxScaler,14,0.6505656565656566,0.658530612244898,0.6500714285714285
DecisionTreeClassifier,Original,14,0.6505454545454545,0.654530612244898,0.6525431959345003
DecisionTreeClassifier,StandardScaler,21,0.6486666666666667,0.6183673469387755,0.6602186335593165
DecisionTreeClassifier,RobustScaler,21,0.6486464646464647,0.6183673469387755,0.6605287470338819
DecisionTreeClassifier,QuantileTransformer,21,0.6486262626262627,0.6102857142857143,0.6618232094054557
DecisionTreeClassifier,MinMaxScaler,7,0.6486262626262626,0.6145306122448979,0.6619733801056511
DecisionTreeClassifier,MinMaxScaler,9,0.6485656565656566,0.6266938775510205,0.6584878751739217
SGDClassifier,Original,21,0.6485656565656566,0.6394285714285715,0.5528651685393259
DecisionTreeClassifier,StandardScaler,14,0.6485656565656566,0.654530612244898,0.649494071146245
DecisionTreeClassifier,MaxAbsScaler,14,0.6485454545454545,0.654530612244898,0.6495128929041972
DecisionTreeClassifier,Original,21,0.6466464646464647,0.6143673469387755,0.658943123355235
DecisionTreeClassifier,StandardScaler,7,0.6466060606060606,0.6145306122448979,0.6603714578310129
DecisionTreeClassifier,MaxAbsScaler,15,0.6465858585858586,0.6465306122448979,0.6495729402872261
DecisionTreeClassifier,RobustScaler,15,0.6465656565656566,0.6505306122448979,0.6482983666896711
DecisionTreeClassifier,Original,15,0.6465656565656566,0.6465306122448979,0.650072631072631
DecisionTreeClassifier,QuantileTransformer,14,0.6465252525252526,0.6464489795918368,0.6488521416471726
DecisionTreeClassifier,StandardScaler,8,0.6465252525252525,0.6145306122448979,0.6581660338554027
DecisionTreeClassifier,MinMaxScaler,8,0.6465252525252525,0.6145306122448979,0.6575286484664644
DecisionTreeClassifier,MinMaxScaler,15,0.6445656565656566,0.6465306122448979,0.6461634787592235
DecisionTreeClassifier,StandardScaler,9,0.6445656565656566,0.6186938775510205,0.6566591126611646
DecisionTreeClassifier,QuantileTransformer,15,0.6445454545454545,0.6384489795918368,0.6484422455851027
DecisionTreeClassifier,QuantileTransformer,8,0.6445050505050505,0.6104489795918367,0.6560215562678829
DecisionTreeClassifier,Original,7,0.6426262626262627,0.606530612244898,0.6566099475909724
DecisionTreeClassifier,RobustScaler,7,0.6426060606060606,0.610530612244898,0.6554877369007804
DecisionTreeClassifier,MaxAbsScaler,7,0.6426060606060606,0.610530612244898,0.6554318754957278
DecisionTreeClassifier,StandardScaler,15,0.6425656565656566,0.6425306122448979,0.6456281866281867
DecisionTreeClassifier,QuantileTransformer,7,0.6425454545454545,0.6064489795918366,0.6556447446736801
DecisionTreeClassifier,RobustScaler,8,0.6425252525252525,0.610530612244898,0.653427240461402
DecisionTreeClassifier,MaxAbsScaler,8,0.6425252525252525,0.610530612244898,0.6536265440270556
SGDClassifier,Original,9,0.6424444444444444,0.7317551020408163,0.6971728271728271
DecisionTreeClassifier,Normalizer,9,0.6406262626262625,0.6064489795918367,0.6534093213535722
DecisionTreeClassifier,Original,8,0.6405252525252525,0.606530612244898,0.6518012242012394
SGDClassifier,StandardScaler,17,0.6403232323232324,0.6586938775510205,0.6579796816087138
DecisionTreeClassifier,Original,13,0.6385252525252525,0.6466122448979592,0.6405506799758827
DecisionTreeClassifier,RobustScaler,13,0.6385252525252525,0.6506122448979592,0.6388239772408543
DecisionTreeClassifier,QuantileTransformer,13,0.6385050505050505,0.6425306122448979,0.6402537181040344
DecisionTreeClassifier,RobustScaler,17,0.6385050505050505,0.6544489795918367,0.635487028819625
DecisionTreeClassifier,MinMaxScaler,13,0.6365252525252525,0.6466122448979592,0.6365595611285266
DecisionTreeClassifier,MaxAbsScaler,13,0.6365252525252525,0.6466122448979592,0.6376213870465897
DecisionTreeClassifier,MaxAbsScaler,10,0.6365050505050506,0.6586122448979592,0.6347993809221736
DecisionTreeClassifier,RobustScaler,10,0.6365050505050505,0.6546122448979592,0.6347798484525289
DecisionTreeClassifier,StandardScaler,13,0.6345252525252525,0.6426122448979592,0.6362028538889261
DecisionTreeClassifier,Original,17,0.6345050505050505,0.6504489795918368,0.631816743579259
DecisionTreeClassifier,StandardScaler,17,0.6345050505050505,0.6464489795918367,0.6325335397316821
DecisionTreeClassifier,QuantileTransformer,10,0.6344848484848484,0.6465306122448979,0.6346586208442409
DecisionTreeClassifier,RobustScaler,11,0.6325252525252525,0.6426122448979592,0.6313009856488118
DecisionTreeClassifier,MaxAbsScaler,17,0.6325050505050506,0.6504489795918368,0.6295106639146887
DecisionTreeClassifier,MinMaxScaler,17,0.6325050505050506,0.6504489795918368,0.6284470693937952
DecisionTreeClassifier,MinMaxScaler,10,0.6325050505050505,0.6506122448979592,0.6302183398421621
DecisionTreeClassifier,Original,10,0.6325050505050505,0.6506122448979592,0.631285653656932
DecisionTreeClassifier,RobustScaler,12,0.6324848484848484,0.654530612244898,0.6315176943650953
DecisionTreeClassifier,QuantileTransformer,12,0.6324646464646465,0.6544489795918368,0.6298257912826426
DecisionTreeClassifier,QuantileTransformer,17,0.6304848484848484,0.6423673469387755,0.6281846580462775
SGDClassifier,Original,20,0.6304646464646464,0.6437551020408163,0.5397472932058308
DecisionTreeClassifier,MaxAbsScaler,11,0.6285252525252525,0.6426122448979592,0.6264096813009857
DecisionTreeClassifier,MaxAbsScaler,12,0.6284848484848485,0.654530612244898,0.6267484635958646
DecisionTreeClassifier,Original,12,0.6284848484848485,0.6505306122448979,0.6278742006039544
DecisionTreeClassifier,StandardScaler,12,0.6284848484848485,0.6465306122448979,0.6282907308524175
SGDClassifier,Original,15,0.6266060606060606,0.6702857142857143,0.528831558471233
DecisionTreeClassifier,Original,11,0.6265252525252525,0.6346122448979592,0.6261186882463479
DecisionTreeClassifier,StandardScaler,10,0.6265050505050505,0.6346122448979592,0.6278000301585207
DecisionTreeClassifier,MinMaxScaler,12,0.6264848484848485,0.6505306122448979,0.6234626582380287
DecisionTreeClassifier,MinMaxScaler,11,0.6245252525252525,0.6346122448979592,0.6222889010123053
DecisionTreeClassifier,QuantileTransformer,11,0.6245050505050505,0.6305306122448979,0.6235876808020997
DecisionTreeClassifier,StandardScaler,11,0.6225252525252525,0.6226122448979592,0.6238865699330816
SGDClassifier,Original,14,0.6201414141414142,0.536,0.5643777735813427
SGDClassifier,Original,7,0.6000606060606062,0.5599999999999999,0.5432142857142856
