Modelos,Vizinhos Proximos,Escala dos Dados,Variáveis Utilizadas,Acurácia Média,Recall Médio,Precisão Média
KNeighborsClassifier(n_neighbors=21),21,Normalizer,8,0.9444210526315789,0.9522048364153626,0.9389608636977058
KNeighborsClassifier(),5,QuantileTransformer,18,0.9444210526315789,0.9418207681365576,0.9480994152046783
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,30,0.9444210526315789,0.9365576102418208,0.9535831918758749
KNeighborsClassifier(n_neighbors=1),1,QuantileTransformer,25,0.9443859649122807,0.9418207681365576,0.9485554582923005
KNeighborsClassifier(n_neighbors=1),1,Normalizer,21,0.9443859649122807,0.9522048364153626,0.9386721964385636
KNeighborsClassifier(n_neighbors=25),25,Normalizer,8,0.9443859649122807,0.9574679943100997,0.9343454790823211
KNeighborsClassifier(n_neighbors=15),15,Original,9,0.9418947368421053,0.931294452347084,0.9524601524601526
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,9,0.9418947368421053,0.931294452347084,0.9524601524601526
KNeighborsClassifier(n_neighbors=13),13,RobustScaler,9,0.9418947368421053,0.931294452347084,0.9524601524601526
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,3,0.9418947368421053,0.9207681365576104,0.9626157626157626
KNeighborsClassifier(n_neighbors=23),23,Original,16,0.9418947368421053,0.9102418207681365,0.9724974598658809
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,3,0.9418947368421053,0.926031294452347,0.9575652575652576
KNeighborsClassifier(n_neighbors=15),15,MinMaxScaler,16,0.9418947368421053,0.9207681365576101,0.9625810020546863
KNeighborsClassifier(n_neighbors=9),9,MaxAbsScaler,8,0.9418947368421053,0.926031294452347,0.9575652575652576
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,16,0.9418947368421053,0.9102418207681365,0.9724974598658809
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,17,0.9418947368421053,0.9102418207681365,0.9724974598658809
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,9,0.9418947368421053,0.931294452347084,0.9524601524601526
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,7,0.9418947368421051,0.931294452347084,0.9525865946918579
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,25,0.9418947368421051,0.9102418207681365,0.9733680354732985
KNeighborsClassifier(n_neighbors=25),25,MinMaxScaler,30,0.9418947368421051,0.9155049786628734,0.9676444126908523
KNeighborsClassifier(n_neighbors=15),15,QuantileTransformer,8,0.9418947368421051,0.9207681365576104,0.9621669180492709
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,27,0.9418947368421051,0.9102418207681365,0.9733680354732985
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,4,0.9418947368421051,0.9155049786628734,0.9683760683760685
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,6,0.9418947368421051,0.931294452347084,0.9525865946918579
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,24,0.9418947368421051,0.9102418207681365,0.9733680354732985
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,3,0.9418947368421051,0.9155049786628734,0.9683760683760685
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,4,0.9418947368421051,0.9207681365576104,0.963697705802969
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,28,0.9418947368421051,0.9155049786628734,0.9674856825321221
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,9,0.9418947368421051,0.9365576102418208,0.9479082321187583
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,26,0.9418947368421051,0.9102418207681365,0.9733680354732985
KNeighborsClassifier(n_neighbors=23),23,StandardScaler,21,0.9418947368421051,0.9102418207681365,0.9733680354732985
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,21,0.9418947368421051,0.9102418207681365,0.9733680354732985
KNeighborsClassifier(n_neighbors=19),19,MinMaxScaler,5,0.9418596491228071,0.9153627311522048,0.9681365576102419
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,8,0.9418596491228071,0.9206258890469418,0.9616271069831441
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,7,0.9418596491228071,0.9258890469416784,0.9567079861816705
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,5,0.9418596491228071,0.9153627311522048,0.9681365576102419
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,17,0.9418596491228071,0.9048364153627311,0.9779114452798664
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,5,0.9418596491228071,0.9153627311522048,0.9681365576102419
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,6,0.9418596491228071,0.931294452347084,0.9527606177606177
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,3,0.9418596491228071,0.9365576102418208,0.9476640926640926
KNeighborsClassifier(n_neighbors=25),25,Original,25,0.9418596491228071,0.9155049786628734,0.9686446886446886
KNeighborsClassifier(n_neighbors=25),25,Original,5,0.9418596491228071,0.9153627311522048,0.9681365576102419
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,6,0.9418596491228071,0.9153627311522048,0.9681365576102419
KNeighborsClassifier(n_neighbors=21),21,Original,16,0.9418596491228071,0.9155049786628734,0.9678362573099415
KNeighborsClassifier(n_neighbors=23),23,Original,22,0.9418596491228071,0.9155049786628734,0.9686446886446886
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,7,0.9418596491228071,0.9258890469416784,0.9567079861816705
KNeighborsClassifier(n_neighbors=25),25,Original,21,0.9418596491228071,0.9155049786628734,0.9686446886446886
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,3,0.9418596491228071,0.926031294452347,0.9584749034749034
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,7,0.9418596491228071,0.9153627311522048,0.9681365576102419
KNeighborsClassifier(n_neighbors=9),9,Original,6,0.9418596491228071,0.926031294452347,0.9578655578655578
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,29,0.9418596491228071,0.926031294452347,0.9576804000952608
KNeighborsClassifier(n_neighbors=25),25,Original,24,0.9418596491228071,0.9155049786628734,0.9686446886446886
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,13,0.9418596491228071,0.931294452347084,0.9516114610851453
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,13,0.9418596491228071,0.931294452347084,0.951469890943575
KNeighborsClassifier(n_neighbors=25),25,Original,26,0.9418596491228071,0.9155049786628734,0.9686446886446886
KNeighborsClassifier(n_neighbors=25),25,Original,27,0.9418596491228071,0.9155049786628734,0.9686446886446886
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,6,0.9418596491228071,0.926031294452347,0.9578655578655578
KNeighborsClassifier(n_neighbors=25),25,Original,7,0.9418596491228071,0.9153627311522048,0.9681365576102419
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,7,0.9418596491228068,0.9206258890469418,0.9622542046690654
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,7,0.9418596491228068,0.9206258890469418,0.9622542046690654
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,9,0.9418596491228068,0.9206258890469418,0.9622542046690654
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,6,0.9418596491228068,0.926031294452347,0.9583068362480127
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,9,0.9418596491228068,0.926031294452347,0.9575652575652576
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,6,0.9418596491228068,0.9206258890469418,0.9621219715956558
KNeighborsClassifier(n_neighbors=19),19,MinMaxScaler,8,0.9418596491228068,0.9206258890469418,0.9622542046690654
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,9,0.9418596491228068,0.9418207681365576,0.9425028267133531
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,23,0.9418596491228068,0.926031294452347,0.9571872571872572
KNeighborsClassifier(n_neighbors=3),3,Original,25,0.9418596491228068,0.926031294452347,0.9579503056283242
KNeighborsClassifier(n_neighbors=25),25,Original,28,0.9418596491228068,0.9207681365576104,0.9629210658622422
KNeighborsClassifier(n_neighbors=23),23,Original,28,0.9418596491228068,0.9207681365576104,0.9627623357035121
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,17,0.9418596491228068,0.926031294452347,0.9569474969474969
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,22,0.9418596491228068,0.9155049786628734,0.9686446886446886
KNeighborsClassifier(n_neighbors=19),19,MinMaxScaler,7,0.9418596491228068,0.9206258890469418,0.9622542046690654
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,17,0.9418596491228068,0.9207681365576101,0.9621669180492709
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,18,0.9418596491228068,0.9207681365576101,0.9623349852761617
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,5,0.9418596491228068,0.926031294452347,0.9583068362480127
KNeighborsClassifier(n_neighbors=23),23,MaxAbsScaler,3,0.9418596491228068,0.9153627311522048,0.9675187969924813
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,9,0.9418596491228068,0.9206258890469418,0.9622542046690654
KNeighborsClassifier(n_neighbors=21),21,StandardScaler,30,0.9418596491228068,0.9153627311522048,0.9671895671895671
KNeighborsClassifier(n_neighbors=23),23,StandardScaler,30,0.9418596491228068,0.9153627311522048,0.9671895671895671
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,5,0.9418596491228068,0.926031294452347,0.9583068362480127
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,9,0.9418245614035088,0.926031294452347,0.9580158730158731
KNeighborsClassifier(n_neighbors=19),19,RobustScaler,4,0.9418245614035088,0.9206258890469418,0.9635481635481635
KNeighborsClassifier(n_neighbors=15),15,QuantileTransformer,9,0.9418245614035088,0.926031294452347,0.9580158730158731
KNeighborsClassifier(n_neighbors=1),1,Original,18,0.9418245614035088,0.9523470839260313,0.9344491623053882
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,16,0.9418245614035088,0.9207681365576101,0.9621884121884122
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,4,0.9418245614035088,0.9206258890469418,0.9635481635481635
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,25,0.9418245614035088,0.9470839260312944,0.9388394062078274
KNeighborsClassifier(n_neighbors=13),13,StandardScaler,7,0.9418245614035088,0.9258890469416785,0.9578338778338779
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,21,0.9418245614035088,0.926031294452347,0.9576989250673462
KNeighborsClassifier(n_neighbors=1),1,MaxAbsScaler,19,0.9418245614035088,0.957610241820768,0.9306525930210141
KNeighborsClassifier(n_neighbors=25),25,Normalizer,3,0.9418245614035088,0.9418207681365576,0.9429712100764732
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,16,0.9418245614035088,0.9206258890469418,0.96153649890492
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,10,0.9418245614035088,0.931294452347084,0.9528876678876678
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,23,0.9418245614035088,0.9206258890469418,0.9622030016766858
KNeighborsClassifier(n_neighbors=1),1,Original,25,0.9418245614035088,0.9470839260312944,0.9388394062078274
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,5,0.9418245614035088,0.9206258890469418,0.9635481635481635
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,7,0.9418245614035088,0.9311522048364154,0.9522783222783222
KNeighborsClassifier(n_neighbors=1),1,RobustScaler,23,0.9418245614035088,0.9470839260312944,0.9389223527862809
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,15,0.9418245614035088,0.9206258890469418,0.96153649890492
KNeighborsClassifier(n_neighbors=1),1,RobustScaler,24,0.9418245614035088,0.9470839260312944,0.9389223527862809
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,10,0.9418245614035088,0.926031294452347,0.9584432234432235
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,21,0.9418245614035088,0.9206258890469415,0.9619955293639505
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,30,0.9418245614035088,0.9206258890469418,0.9625493220230062
KNeighborsClassifier(n_neighbors=3),3,RobustScaler,25,0.9418245614035088,0.9364153627311522,0.9481048775785619
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,5,0.9418245614035088,0.9206258890469418,0.9635481635481635
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,5,0.9418245614035088,0.9206258890469418,0.9635481635481635
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,5,0.9418245614035088,0.9258890469416784,0.9585695006747639
KNeighborsClassifier(n_neighbors=1),1,MinMaxScaler,18,0.9418245614035088,0.9523470839260313,0.9344491623053882
KNeighborsClassifier(n_neighbors=19),19,StandardScaler,4,0.9418245614035088,0.9206258890469418,0.9635481635481635
KNeighborsClassifier(n_neighbors=1),1,Original,24,0.9418245614035088,0.9418207681365576,0.9434132107816318
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,18,0.9418245614035088,0.9523470839260313,0.9344491623053882
KNeighborsClassifier(n_neighbors=19),19,Normalizer,12,0.9418245614035088,0.9418207681365576,0.9429712100764732
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,5,0.9418245614035088,0.9206258890469418,0.9635481635481635
KNeighborsClassifier(n_neighbors=15),15,MinMaxScaler,5,0.9418245614035088,0.9206258890469418,0.9635481635481635
KNeighborsClassifier(n_neighbors=19),19,Original,4,0.9418245614035088,0.9206258890469418,0.9635481635481635
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,24,0.9418245614035088,0.9418207681365576,0.943931623931624
KNeighborsClassifier(n_neighbors=15),15,Normalizer,12,0.9418245614035088,0.9365576102418208,0.9485267656320288
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,5,0.9418245614035088,0.9206258890469418,0.9635481635481635
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,30,0.9418245614035088,0.9206258890469418,0.9625493220230062
KNeighborsClassifier(),5,Normalizer,12,0.9418245614035088,0.9365576102418208,0.9478228228228229
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,13,0.9418245614035088,0.931294452347084,0.9518734639787271
KNeighborsClassifier(n_neighbors=17),17,Original,5,0.9418245614035088,0.9206258890469418,0.9635481635481635
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,25,0.9418245614035088,0.9365576102418208,0.9483882783882784
KNeighborsClassifier(n_neighbors=3),3,QuantileTransformer,17,0.9418245614035087,0.9418207681365576,0.9428497525865946
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,25,0.9418245614035087,0.926031294452347,0.9578153528617925
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,28,0.9418245614035087,0.9206258890469418,0.9623812547961155
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,24,0.9417894736842106,0.9258890469416785,0.9574436090225564
KNeighborsClassifier(),5,Normalizer,14,0.9417894736842106,0.931294452347084,0.9530701754385966
KNeighborsClassifier(n_neighbors=1),1,MinMaxScaler,21,0.9417894736842106,0.9418207681365576,0.9439260312944524
KNeighborsClassifier(n_neighbors=23),23,Normalizer,13,0.9417894736842106,0.9418207681365576,0.9429864074600915
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,25,0.9417894736842106,0.9258890469416785,0.9574436090225564
KNeighborsClassifier(n_neighbors=11),11,Normalizer,13,0.9417894736842106,0.9418207681365576,0.9429864074600915
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,26,0.9417894736842106,0.9258890469416785,0.9574436090225564
KNeighborsClassifier(n_neighbors=21),21,Normalizer,9,0.9417894736842104,0.9469416785206258,0.938825910931174
KNeighborsClassifier(n_neighbors=9),9,Normalizer,10,0.9417894736842104,0.9523470839260313,0.9340026705880364
KNeighborsClassifier(),5,Normalizer,6,0.9417894736842104,0.9523470839260313,0.9335978122884413
KNeighborsClassifier(n_neighbors=3),3,Normalizer,7,0.9417894736842104,0.9470839260312944,0.938860970183178
KNeighborsClassifier(n_neighbors=11),11,Normalizer,10,0.9417894736842104,0.9470839260312944,0.9391077756931414
KNeighborsClassifier(),5,Original,26,0.9417894736842104,0.931294452347084,0.95314889788574
KNeighborsClassifier(n_neighbors=15),15,QuantileTransformer,5,0.9417894736842104,0.9311522048364154,0.9527056727056727
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,20,0.9417894736842104,0.9206258890469415,0.9630010577378998
KNeighborsClassifier(n_neighbors=23),23,Normalizer,10,0.9417894736842104,0.9576102418207683,0.9292663755885835
KNeighborsClassifier(n_neighbors=25),25,Normalizer,9,0.9417894736842104,0.9469416785206258,0.938825910931174
KNeighborsClassifier(n_neighbors=23),23,Normalizer,9,0.9417894736842104,0.9469416785206258,0.938825910931174
KNeighborsClassifier(n_neighbors=17),17,Normalizer,9,0.9417894736842104,0.9469416785206258,0.938825910931174
KNeighborsClassifier(n_neighbors=19),19,Normalizer,9,0.9417894736842104,0.9469416785206258,0.938825910931174
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,17,0.9417894736842104,0.9470839260312944,0.9391849635752075
KNeighborsClassifier(),5,StandardScaler,28,0.9417894736842104,0.9365576102418208,0.9482905982905983
KNeighborsClassifier(n_neighbors=7),7,Normalizer,5,0.9417894736842104,0.9523470839260313,0.9337254703108362
KNeighborsClassifier(n_neighbors=1),1,Normalizer,23,0.9417894736842104,0.9523470839260313,0.9332905982905982
KNeighborsClassifier(n_neighbors=19),19,Normalizer,13,0.9417894736842104,0.9418207681365576,0.9424803345855978
KNeighborsClassifier(n_neighbors=17),17,Normalizer,13,0.9417894736842104,0.9418207681365576,0.9424803345855978
KNeighborsClassifier(n_neighbors=15),15,Normalizer,15,0.9417894736842104,0.9364153627311522,0.9471586971586972
KNeighborsClassifier(n_neighbors=1),1,RobustScaler,22,0.9417894736842104,0.9365576102418208,0.9476091476091476
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,4,0.9417894736842104,0.926031294452347,0.9575652575652576
KNeighborsClassifier(n_neighbors=11),11,Normalizer,15,0.9417894736842104,0.9364153627311522,0.9473319473319475
KNeighborsClassifier(n_neighbors=19),19,Normalizer,16,0.9417894736842104,0.9364153627311522,0.9473088473088472
KNeighborsClassifier(),5,Normalizer,16,0.9417894736842104,0.9364153627311522,0.9476091476091476
KNeighborsClassifier(n_neighbors=15),15,Normalizer,13,0.9417894736842104,0.9418207681365576,0.9424803345855978
KNeighborsClassifier(n_neighbors=15),15,Normalizer,3,0.9417543859649123,0.9523470839260313,0.934536281121647
KNeighborsClassifier(n_neighbors=7),7,Normalizer,3,0.9417543859649123,0.9523470839260313,0.934536281121647
KNeighborsClassifier(n_neighbors=19),19,Normalizer,10,0.9417543859649122,0.9576102418207683,0.9303222453222453
KNeighborsClassifier(n_neighbors=13),13,Normalizer,13,0.9417543859649122,0.9470839260312944,0.9381433052485685
KNeighborsClassifier(n_neighbors=7),7,Normalizer,13,0.9417543859649122,0.9470839260312944,0.9388326585695006
KNeighborsClassifier(n_neighbors=1),1,Normalizer,22,0.9417543859649122,0.9469416785206258,0.938306342780027
KNeighborsClassifier(n_neighbors=1),1,Normalizer,18,0.9417543859649122,0.9470839260312944,0.9385372436720318
KNeighborsClassifier(n_neighbors=1),1,QuantileTransformer,24,0.941719298245614,0.9470839260312944,0.9395945945945947
KNeighborsClassifier(n_neighbors=25),25,Normalizer,4,0.941719298245614,0.931294452347084,0.9532282282282282
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,6,0.9392631578947368,0.926031294452347,0.9528868949921581
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,16,0.9392631578947368,0.9102418207681365,0.9662474598658809
KNeighborsClassifier(n_neighbors=7),7,MaxAbsScaler,4,0.9392631578947368,0.926031294452347,0.9521010671475068
KNeighborsClassifier(n_neighbors=7),7,Original,3,0.9392631578947368,0.9207681365576104,0.9572477972477973
KNeighborsClassifier(n_neighbors=7),7,MaxAbsScaler,8,0.9392631578947368,0.926031294452347,0.9516829046240811
KNeighborsClassifier(n_neighbors=7),7,StandardScaler,3,0.9392631578947368,0.9207681365576104,0.9572477972477973
KNeighborsClassifier(n_neighbors=13),13,Original,9,0.9392631578947368,0.926031294452347,0.9520097020097019
KNeighborsClassifier(n_neighbors=7),7,MaxAbsScaler,5,0.9392631578947368,0.926031294452347,0.9516829046240811
KNeighborsClassifier(n_neighbors=13),13,StandardScaler,9,0.9392631578947368,0.926031294452347,0.9520097020097019
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,3,0.9392631578947368,0.9207681365576104,0.9572477972477973
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,4,0.9392631578947368,0.926031294452347,0.9521010671475068
KNeighborsClassifier(n_neighbors=19),19,Original,9,0.9392280701754387,0.9153627311522048,0.9622542046690654
KNeighborsClassifier(n_neighbors=19),19,RobustScaler,8,0.9392280701754387,0.9206258890469418,0.9567079861816705
KNeighborsClassifier(n_neighbors=21),21,Original,7,0.9392280701754387,0.9153627311522048,0.9622542046690654
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,8,0.9392280701754387,0.9206258890469418,0.9567079861816705
KNeighborsClassifier(n_neighbors=13),13,RobustScaler,8,0.9392280701754387,0.931294452347084,0.9473637923637923
KNeighborsClassifier(n_neighbors=17),17,Original,9,0.9392280701754387,0.9206258890469418,0.9567079861816705
KNeighborsClassifier(n_neighbors=25),25,Original,8,0.9392280701754387,0.9153627311522048,0.9622542046690654
KNeighborsClassifier(n_neighbors=17),17,Original,8,0.9392280701754387,0.9206258890469418,0.9567079861816705
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,8,0.9392280701754387,0.9206258890469418,0.9567079861816705
KNeighborsClassifier(n_neighbors=21),21,StandardScaler,8,0.9392280701754387,0.9153627311522048,0.9622542046690654
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,8,0.9392280701754387,0.9153627311522048,0.9620759515496358
KNeighborsClassifier(n_neighbors=15),15,Original,8,0.9392280701754387,0.9206258890469418,0.9567079861816705
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,8,0.9392280701754387,0.9153627311522048,0.9622542046690654
KNeighborsClassifier(n_neighbors=21),21,StandardScaler,7,0.9392280701754387,0.9153627311522048,0.9622542046690654
KNeighborsClassifier(n_neighbors=23),23,Original,8,0.9392280701754387,0.9153627311522048,0.9622542046690654
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,7,0.9392280701754387,0.9206258890469418,0.9567079861816705
KNeighborsClassifier(n_neighbors=23),23,StandardScaler,8,0.9392280701754387,0.9153627311522048,0.9622542046690654
KNeighborsClassifier(n_neighbors=1),1,MaxAbsScaler,30,0.9392280701754387,0.931294452347084,0.9481365576102417
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,5,0.9392280701754387,0.9207681365576104,0.9583068362480127
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,8,0.9392280701754387,0.9153627311522048,0.9622542046690654
KNeighborsClassifier(n_neighbors=1),1,MinMaxScaler,29,0.9392280701754387,0.9365576102418208,0.9437463137078028
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,3,0.9392280701754387,0.931294452347084,0.9473637923637923
KNeighborsClassifier(n_neighbors=15),15,Original,3,0.9392280701754387,0.931294452347084,0.9473637923637923
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,9,0.9392280701754387,0.9206258890469418,0.9565399189547797
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,5,0.9392280701754387,0.9207681365576104,0.9583068362480127
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,14,0.9392280701754387,0.9260312944523472,0.9513111607848449
KNeighborsClassifier(n_neighbors=25),25,MaxAbsScaler,3,0.9392280701754387,0.9100995732574682,0.9675187969924813
KNeighborsClassifier(n_neighbors=23),23,StandardScaler,29,0.9392280701754385,0.9100995732574682,0.9670589400001164
KNeighborsClassifier(n_neighbors=9),9,MaxAbsScaler,10,0.9392280701754385,0.9365576102418208,0.9421952316689157
KNeighborsClassifier(n_neighbors=21),21,MaxAbsScaler,8,0.9392280701754385,0.9100995732574682,0.9678362573099417
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,9,0.9392280701754385,0.9207681365576101,0.9572477972477973
KNeighborsClassifier(n_neighbors=23),23,Original,30,0.9392280701754385,0.9100995732574682,0.967039417039417
KNeighborsClassifier(),5,MinMaxScaler,4,0.9392280701754385,0.9207681365576101,0.9571062271062271
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,10,0.9392280701754385,0.931294452347084,0.9471409292461924
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,8,0.9392280701754385,0.9153627311522048,0.961953904368765
KNeighborsClassifier(n_neighbors=25),25,MinMaxScaler,8,0.9392280701754385,0.9100995732574682,0.9681365576102419
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,4,0.9392280701754385,0.9100995732574682,0.9678362573099417
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,14,0.9392280701754385,0.9207681365576101,0.9563983488132095
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,10,0.9392280701754385,0.9155049786628734,0.9628205128205127
KNeighborsClassifier(n_neighbors=11),11,MaxAbsScaler,8,0.9392280701754385,0.9153627311522048,0.961953904368765
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,4,0.9392280701754385,0.931294452347084,0.9480994152046783
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,4,0.9392280701754385,0.9100995732574682,0.9678362573099417
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,12,0.9392280701754385,0.9260312944523472,0.9518509718509719
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,10,0.9392280701754385,0.931294452347084,0.9467227667227667
KNeighborsClassifier(n_neighbors=15),15,StandardScaler,10,0.9392280701754385,0.931294452347084,0.9467227667227667
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,8,0.9392280701754385,0.9153627311522048,0.961953904368765
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,12,0.9392280701754385,0.9260312944523472,0.9517094017094017
KNeighborsClassifier(n_neighbors=25),25,Original,6,0.9392280701754385,0.9100995732574682,0.9681365576102419
KNeighborsClassifier(n_neighbors=7),7,MaxAbsScaler,10,0.9392280701754385,0.9365576102418208,0.9423532844585475
KNeighborsClassifier(n_neighbors=25),25,Original,29,0.9392280701754385,0.9100995732574682,0.9668806868806868
KNeighborsClassifier(n_neighbors=15),15,QuantileTransformer,7,0.9392280701754385,0.9207681365576104,0.9576797385620915
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,8,0.9392280701754385,0.9153627311522048,0.961953904368765
KNeighborsClassifier(n_neighbors=1),1,Normalizer,10,0.9392280701754385,0.9418207681365576,0.936947879053142
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,26,0.9392280701754385,0.931294452347084,0.9484766214177979
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,5,0.9392280701754385,0.9100995732574682,0.9678362573099417
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,5,0.9392280701754385,0.9100995732574682,0.9678362573099417
KNeighborsClassifier(),5,RobustScaler,9,0.9392280701754385,0.9365576102418208,0.9427899877899877
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,5,0.9392280701754385,0.9100995732574682,0.9678362573099417
KNeighborsClassifier(n_neighbors=17),17,Original,10,0.9392280701754385,0.931294452347084,0.9467227667227667
KNeighborsClassifier(n_neighbors=15),15,Original,10,0.9392280701754385,0.931294452347084,0.9467227667227667
KNeighborsClassifier(n_neighbors=25),25,MinMaxScaler,7,0.9392280701754385,0.9100995732574682,0.9678362573099417
KNeighborsClassifier(n_neighbors=13),13,QuantileTransformer,8,0.9392280701754385,0.9155049786628734,0.9625030525030525
