Modelos,Vizinhos Proximos,Escala dos Dados,Variáveis Utilizadas,Acurácia Média,Recall Médio,Precisão Média
KNeighborsClassifier(),5,QuantileTransformer,6,0.9286315789473683,0.926031294452347,0.9324117389971048
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,16,0.9286315789473683,0.8995732574679943,0.9574660633484162
KNeighborsClassifier(n_neighbors=19),19,MinMaxScaler,14,0.9286315789473683,0.8995732574679943,0.9572878102289867
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,16,0.9286315789473683,0.8890469416785207,0.966949806949807
KNeighborsClassifier(n_neighbors=9),9,MaxAbsScaler,16,0.9286315789473683,0.9048364153627311,0.9520879120879121
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,17,0.9286315789473683,0.8837837837837836,0.9724960254372019
KNeighborsClassifier(n_neighbors=23),23,StandardScaler,17,0.9286315789473683,0.8890469416785207,0.966949806949807
KNeighborsClassifier(n_neighbors=1),1,MinMaxScaler,14,0.9286315789473683,0.9155049786628734,0.9411988911988912
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,17,0.9286315789473683,0.8995732574679943,0.9574660633484162
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,17,0.9286315789473683,0.8995732574679943,0.957634130575307
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,13,0.9286315789473683,0.9102418207681365,0.9479462574727998
KNeighborsClassifier(n_neighbors=25),25,Original,16,0.9286315789473683,0.8890469416785207,0.966949806949807
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,16,0.9286315789473683,0.8995732574679943,0.9572878102289867
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,12,0.9286315789473683,0.9048364153627311,0.951573524514701
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,7,0.9286315789473683,0.9102418207681365,0.9471811892864525
KNeighborsClassifier(n_neighbors=1),1,QuantileTransformer,8,0.9286315789473683,0.9155049786628734,0.9411494432547064
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,12,0.9286315789473683,0.9155049786628734,0.9427174993028651
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,12,0.9286315789473683,0.9048364153627311,0.951573524514701
KNeighborsClassifier(n_neighbors=21),21,MaxAbsScaler,11,0.9286315789473683,0.8995732574679943,0.9574660633484162
KNeighborsClassifier(n_neighbors=15),15,MinMaxScaler,16,0.9286315789473683,0.8995732574679943,0.9572664835164835
KNeighborsClassifier(n_neighbors=23),23,MinMaxScaler,10,0.9286315789473683,0.8995732574679943,0.9573655103066867
KNeighborsClassifier(n_neighbors=3),3,Normalizer,16,0.9286315789473683,0.9155049786628734,0.9416765896642056
KNeighborsClassifier(),5,MinMaxScaler,16,0.9286315789473683,0.9102418207681365,0.9459865359865359
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,11,0.9286315789473683,0.9100995732574682,0.9462055591467357
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,16,0.9286315789473683,0.9100995732574679,0.9468814968814968
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,13,0.9286315789473683,0.9048364153627311,0.951573524514701
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,16,0.9286315789473683,0.8995732574679943,0.9572878102289867
KNeighborsClassifier(n_neighbors=25),25,Original,17,0.9286315789473683,0.8890469416785207,0.966949806949807
KNeighborsClassifier(n_neighbors=19),19,RobustScaler,15,0.9286315789473683,0.8943100995732575,0.9610172672672673
KNeighborsClassifier(n_neighbors=21),21,MaxAbsScaler,13,0.9285964912280702,0.8995732574679943,0.9574991778087754
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,14,0.9285964912280702,0.8995732574679943,0.9571315307499517
KNeighborsClassifier(n_neighbors=25),25,Original,10,0.9285964912280702,0.8943100995732575,0.9627623357035123
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,16,0.9285964912280702,0.8995732574679943,0.9574991778087754
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,13,0.9285964912280702,0.9049786628733998,0.9536936576474446
KNeighborsClassifier(n_neighbors=23),23,MaxAbsScaler,12,0.9285964912280702,0.8995732574679943,0.9574991778087754
KNeighborsClassifier(n_neighbors=3),3,Original,14,0.9285964912280702,0.9049786628733998,0.9511603332655965
KNeighborsClassifier(n_neighbors=1),1,Normalizer,6,0.9285964912280702,0.9365576102418208,0.9230203117109406
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,20,0.9285964912280702,0.8995732574679943,0.957667245035666
KNeighborsClassifier(n_neighbors=1),1,MaxAbsScaler,10,0.9285964912280702,0.9206258890469418,0.9366475787528419
KNeighborsClassifier(n_neighbors=23),23,MaxAbsScaler,11,0.9285964912280702,0.8995732574679943,0.9574991778087754
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,16,0.9285964912280701,0.9048364153627311,0.9534432234432234
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,5,0.9285964912280701,0.9207681365576101,0.9368618618618619
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,18,0.9285964912280701,0.9365576102418208,0.9235669237915708
KNeighborsClassifier(n_neighbors=7),7,QuantileTransformer,16,0.9285964912280701,0.9155049786628734,0.9419123669123669
KNeighborsClassifier(n_neighbors=1),1,Original,18,0.9285964912280701,0.9365576102418208,0.9238301835670256
KNeighborsClassifier(n_neighbors=1),1,Original,6,0.9285964912280701,0.9206258890469418,0.9357041251778094
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,17,0.9285964912280701,0.8995732574679943,0.9589894419306184
KNeighborsClassifier(n_neighbors=7),7,QuantileTransformer,15,0.9285964912280701,0.9155049786628734,0.9417903197314962
KNeighborsClassifier(n_neighbors=13),13,QuantileTransformer,12,0.9285964912280701,0.9155049786628734,0.9419404698816465
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,13,0.9285964912280701,0.8995732574679943,0.9565484989633598
KNeighborsClassifier(n_neighbors=1),1,StandardScaler,6,0.9285964912280701,0.9206258890469418,0.9357041251778094
KNeighborsClassifier(),5,StandardScaler,14,0.9285964912280701,0.9155049786628734,0.9413067389847576
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,17,0.9285964912280701,0.8995732574679943,0.9563702458439302
KNeighborsClassifier(n_neighbors=21),21,StandardScaler,17,0.9285964912280701,0.8943100995732575,0.9621133915870759
KNeighborsClassifier(n_neighbors=9),9,Original,14,0.928561403508772,0.9102418207681365,0.9473019670388092
KNeighborsClassifier(n_neighbors=15),15,RobustScaler,4,0.928561403508772,0.9155049786628734,0.9422951231774761
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,16,0.928561403508772,0.9100995732574682,0.9485714285714286
KNeighborsClassifier(n_neighbors=7),7,QuantileTransformer,11,0.928561403508772,0.9155049786628734,0.9418082368082368
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,4,0.928561403508772,0.9155049786628734,0.9422263993316624
KNeighborsClassifier(n_neighbors=15),15,MinMaxScaler,4,0.928561403508772,0.9155049786628734,0.9422263993316624
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,4,0.9285614035087718,0.9155049786628734,0.9425438596491228
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,15,0.9285614035087718,0.9102418207681365,0.9474128733997155
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,4,0.9285614035087718,0.9102418207681365,0.9477726178190574
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,4,0.9285614035087718,0.9102418207681365,0.9477726178190574
KNeighborsClassifier(n_neighbors=19),19,MinMaxScaler,13,0.9285614035087718,0.9048364153627311,0.953140203449801
KNeighborsClassifier(n_neighbors=3),3,Original,11,0.9285614035087718,0.9155049786628734,0.9431040796894455
KNeighborsClassifier(n_neighbors=1),1,MaxAbsScaler,9,0.9285614035087718,0.9258890469416785,0.9320041093725304
KNeighborsClassifier(n_neighbors=7),7,QuantileTransformer,10,0.9285614035087718,0.9155049786628734,0.941775783881047
KNeighborsClassifier(n_neighbors=19),19,Original,4,0.9285614035087718,0.9155049786628734,0.9425438596491228
KNeighborsClassifier(n_neighbors=1),1,RobustScaler,5,0.9285614035087718,0.9258890469416785,0.9320743820743822
KNeighborsClassifier(n_neighbors=19),19,StandardScaler,4,0.9285614035087718,0.9155049786628734,0.9425438596491228
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,14,0.9285263157894738,0.9048364153627311,0.951265140738825
KNeighborsClassifier(n_neighbors=13),13,RobustScaler,4,0.9285263157894736,0.926031294452347,0.9337475803329461
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,12,0.9285263157894736,0.9102418207681365,0.9475225225225226
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,4,0.9285263157894736,0.926031294452347,0.9340650406504064
KNeighborsClassifier(),5,QuantileTransformer,17,0.9285263157894736,0.9207681365576104,0.9369697096477282
KNeighborsClassifier(n_neighbors=11),11,QuantileTransformer,4,0.9285263157894736,0.926031294452347,0.9340650406504064
KNeighborsClassifier(n_neighbors=1),1,QuantileTransformer,19,0.9284912280701756,0.9418207681365576,0.9195942953067471
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,4,0.9284912280701754,0.9206258890469418,0.9376312576312577
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,4,0.9284912280701754,0.9206258890469418,0.9376312576312577
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,14,0.9260350877192982,0.8943100995732575,0.956140591864276
KNeighborsClassifier(n_neighbors=17),17,StandardScaler,13,0.9260350877192982,0.8997155049786629,0.9509805575401551
KNeighborsClassifier(n_neighbors=15),15,Original,15,0.9260350877192982,0.8890469416785205,0.9608420544604754
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,11,0.9260350877192982,0.9102418207681365,0.9416120666120665
KNeighborsClassifier(n_neighbors=1),1,MaxAbsScaler,17,0.9260350877192982,0.926031294452347,0.9259565233249443
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,6,0.9260350877192982,0.9049786628733998,0.9461287834972044
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,17,0.9260350877192982,0.8943100995732575,0.95632998580367
KNeighborsClassifier(n_neighbors=25),25,MaxAbsScaler,15,0.9260350877192982,0.8943100995732575,0.95632998580367
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,14,0.9260350877192982,0.9155049786628734,0.9353179726863937
KNeighborsClassifier(n_neighbors=21),21,MaxAbsScaler,16,0.9260350877192982,0.8943100995732575,0.95632998580367
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,10,0.9260350877192982,0.8995732574679943,0.9504579861816704
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,10,0.9260350877192982,0.8997155049786629,0.9509977972477973
KNeighborsClassifier(n_neighbors=17),17,Original,14,0.9259999999999999,0.8943100995732575,0.9560056390977444
KNeighborsClassifier(n_neighbors=21),21,MaxAbsScaler,10,0.9259999999999999,0.8943100995732575,0.9570480499892264
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,14,0.9259999999999999,0.8890469416785207,0.9606998069498071
KNeighborsClassifier(n_neighbors=25),25,MaxAbsScaler,10,0.9259999999999999,0.8943100995732575,0.9570480499892264
KNeighborsClassifier(n_neighbors=21),21,RobustScaler,14,0.9259999999999999,0.8890469416785207,0.9606998069498071
KNeighborsClassifier(n_neighbors=23),23,RobustScaler,15,0.9259999999999999,0.8890469416785207,0.9606998069498071
KNeighborsClassifier(n_neighbors=25),25,StandardScaler,12,0.9259999999999999,0.8943100995732575,0.9558588985833568
KNeighborsClassifier(),5,QuantileTransformer,7,0.9259999999999999,0.9155049786628734,0.9366492090176302
KNeighborsClassifier(n_neighbors=3),3,Original,6,0.9259999999999999,0.9102418207681365,0.9419590643274853
KNeighborsClassifier(n_neighbors=25),25,Original,12,0.9259999999999999,0.8943100995732575,0.9561950330371383
KNeighborsClassifier(n_neighbors=23),23,MinMaxScaler,13,0.9259999999999999,0.8943100995732575,0.9558588985833568
KNeighborsClassifier(n_neighbors=19),19,MinMaxScaler,15,0.9259999999999999,0.8890469416785205,0.9615518575851393
KNeighborsClassifier(n_neighbors=23),23,Original,14,0.9259999999999999,0.8890469416785207,0.9606998069498071
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,15,0.9259999999999999,0.8890469416785205,0.9615518575851393
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,9,0.9259999999999999,0.8995732574679943,0.9514448282869334
KNeighborsClassifier(n_neighbors=23),23,StandardScaler,9,0.9259999999999999,0.8995732574679943,0.9518192918192918
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,6,0.9259999999999999,0.9102418207681365,0.9419590643274853
KNeighborsClassifier(),5,Original,9,0.9259999999999999,0.9155049786628734,0.9365271618367593
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,11,0.9259999999999999,0.9049786628733998,0.947778190245909
KNeighborsClassifier(n_neighbors=25),25,MinMaxScaler,13,0.9259999999999999,0.8943100995732575,0.9558588985833568
KNeighborsClassifier(n_neighbors=19),19,Original,14,0.9259999999999999,0.8943100995732575,0.9560056390977444
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,17,0.9259999999999999,0.9048364153627311,0.9462067330488383
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,11,0.9259999999999999,0.9155049786628734,0.9372396438250096
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,16,0.9259999999999999,0.8995732574679943,0.9498069498069498
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,16,0.9259999999999999,0.8995732574679943,0.9505253329401935
KNeighborsClassifier(n_neighbors=23),23,StandardScaler,13,0.9259999999999999,0.8995732574679943,0.9506301404134222
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,14,0.9259999999999999,0.8995732574679943,0.9514054572878102
KNeighborsClassifier(n_neighbors=23),23,MaxAbsScaler,15,0.9259999999999999,0.8943100995732575,0.9563732861565679
KNeighborsClassifier(n_neighbors=3),3,Normalizer,15,0.9259999999999999,0.9102418207681365,0.9409813760278156
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,15,0.9259999999999999,0.8943100995732575,0.9558588985833568
KNeighborsClassifier(n_neighbors=19),19,StandardScaler,15,0.9259999999999999,0.8943100995732575,0.9563230994152047
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,15,0.9259999999999999,0.8995732574679943,0.9514054572878102
KNeighborsClassifier(n_neighbors=1),1,MinMaxScaler,8,0.9259999999999999,0.9206258890469418,0.9305674095147779
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,15,0.9259999999999999,0.8995732574679943,0.9514054572878102
KNeighborsClassifier(n_neighbors=1),1,MaxAbsScaler,13,0.9259999999999999,0.9207681365576101,0.9314102564102564
KNeighborsClassifier(),5,QuantileTransformer,11,0.9259999999999999,0.9207681365576101,0.932230557540155
KNeighborsClassifier(),5,MaxAbsScaler,12,0.9259999999999999,0.9155049786628734,0.9373044096728307
KNeighborsClassifier(),5,QuantileTransformer,16,0.9259999999999999,0.9102418207681365,0.9403231350599771
KNeighborsClassifier(n_neighbors=23),23,MaxAbsScaler,14,0.9259999999999999,0.8943100995732575,0.9563732861565679
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,11,0.9259999999999999,0.8995732574679943,0.9514054572878102
KNeighborsClassifier(n_neighbors=1),1,MaxAbsScaler,16,0.9259999999999999,0.931294452347084,0.9218550534340009
KNeighborsClassifier(n_neighbors=25),25,MinMaxScaler,10,0.9259999999999999,0.8943100995732575,0.9570480499892264
KNeighborsClassifier(),5,MaxAbsScaler,15,0.9259999999999999,0.9102418207681365,0.9411988911988912
KNeighborsClassifier(n_neighbors=21),21,StandardScaler,13,0.9259999999999999,0.8943100995732575,0.9561950330371383
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,16,0.9259999999999999,0.8995732574679943,0.9514054572878102
KNeighborsClassifier(n_neighbors=3),3,MinMaxScaler,10,0.9259999999999999,0.9102418207681365,0.9415079365079364
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,10,0.9259999999999999,0.9155049786628734,0.9372396438250096
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,17,0.9259649122807018,0.8943100995732575,0.9571528574624549
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,17,0.9259649122807018,0.8943100995732575,0.9573311105818846
KNeighborsClassifier(n_neighbors=1),1,MinMaxScaler,6,0.9259649122807018,0.9153627311522049,0.9354038248775091
KNeighborsClassifier(n_neighbors=1),1,Original,10,0.9259649122807018,0.9260312944523472,0.9266358463726885
KNeighborsClassifier(n_neighbors=3),3,Original,10,0.9259649122807018,0.9207681365576104,0.9318752963489805
KNeighborsClassifier(n_neighbors=3),3,MaxAbsScaler,5,0.9259649122807018,0.9100995732574679,0.9410607600081284
KNeighborsClassifier(),5,RobustScaler,9,0.9259649122807018,0.9207681365576104,0.9318746189798821
KNeighborsClassifier(n_neighbors=23),23,MinMaxScaler,16,0.9259649122807018,0.8890469416785207,0.9617772571332944
KNeighborsClassifier(n_neighbors=9),9,MinMaxScaler,14,0.9259649122807018,0.8943100995732575,0.9573257467994309
KNeighborsClassifier(n_neighbors=9),9,MaxAbsScaler,15,0.9259649122807018,0.9100995732574682,0.9426495726495727
KNeighborsClassifier(),5,RobustScaler,11,0.9259649122807018,0.9049786628733998,0.9473177723177724
KNeighborsClassifier(),5,QuantileTransformer,9,0.9259649122807018,0.9102418207681365,0.9418115424307375
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,14,0.9259649122807018,0.8943100995732575,0.9561808519045363
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,15,0.9259649122807018,0.8995732574679943,0.9529288358700123
KNeighborsClassifier(),5,MinMaxScaler,15,0.9259649122807018,0.9102418207681365,0.9407068954437374
